_id,codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao
ObjectId(58f3b7c40d77803ba6787b9a),A325,15/07/2016,4,24.5,25.2,24.5,75,75,66,19.7,19.7,18.5,986.9,987.2,986.9,0.5,33,6.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b9b),A325,15/07/2016,0,27.7,27.7,25.6,46,46,38,15,15,10.8,987.2,987.2,986.7,0.3,59,6,-3.54,0
ObjectId(58f3b7c40d77803ba6787b9c),A325,15/07/2016,19,34.5,34.9,33.7,24,26,24,11.2,12.5,11.1,983.7,983.9,983.7,0.1,139,8.1,1561,0
ObjectId(58f3b7c40d77803ba6787b9d),A325,15/07/2016,1,26.9,27.8,26.9,52,52,46,16.2,16.2,15,987.1,987.3,987.1,1.2,52,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787b9e),A325,15/07/2016,12,26.9,26.9,25.9,64,67,64,19.5,19.7,19,989.6,989.7,989.4,0,208,3.5,834.2,0
ObjectId(58f3b7c40d77803ba6787b9f),A325,15/07/2016,18,34.3,34.9,33.6,25,28,25,11.7,13.2,11.7,983.9,984.6,983.9,0.7,159,5.9,2356,0
ObjectId(58f3b7c40d77803ba6787ba0),A325,15/07/2016,15,32.7,32.9,30.4,33,42,33,14.3,16.4,14,987.1,988.2,987,0,146,6,3199,0
ObjectId(58f3b7c40d77803ba6787ba1),A325,15/07/2016,11,26.3,26.7,25,67,73,67,19.6,20.3,19.5,989.5,989.5,989,0,130,0,853.5,0
ObjectId(58f3b7c40d77803ba6787ba2),A325,15/07/2016,22,27.5,31.7,27.5,34,34,27,10.2,10.4,9.8,985.1,985.1,984.5,0,240,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787ba3),A325,15/07/2016,21,31.7,33.7,31.7,27,27,24,10.2,10.3,10,984.5,984.5,984.1,0,96,5,64.38,0
ObjectId(58f3b7c40d77803ba6787ba4),A325,15/07/2016,20,33.7,34.7,33.7,24,24,23,10.1,11.1,10.1,984.1,984.1,983.7,0.2,123,5.9,724.4,0
ObjectId(58f3b7c40d77803ba6787ba5),A325,15/07/2016,8,23.4,23.4,22,77,80,77,19,19.1,18.5,987.9,987.9,987.3,0,189,0,-2.41,0
ObjectId(58f3b7c40d77803ba6787ba6),A325,15/07/2016,17,34.6,34.8,32.9,27,30,27,13.1,13.9,12.6,984.6,985.8,984.6,0,154,6,2910,0
ObjectId(58f3b7c40d77803ba6787ba7),A325,16/07/2016,5,24.2,24.7,24.2,75,75,73,19.5,19.6,19.5,987,987.3,987,0,69,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787ba8),A325,16/07/2016,0,26.9,27.1,25.1,44,44,38,13.8,13.8,10.8,986.3,986.3,985.8,0.2,61,5.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787ba9),A325,16/07/2016,19,33.9,34.6,33.4,23,25,22,9.7,11.1,9.4,985.3,985.3,985.2,0,50,6.2,1613,0
ObjectId(58f3b7c40d77803ba6787baa),A325,15/07/2016,9,23.8,23.8,23.4,79,79,77,19.8,19.8,19,988.5,988.5,987.9,0,48,0,13.37,0
ObjectId(58f3b7c40d77803ba6787bab),A325,16/07/2016,21,30.8,32.8,30.8,27,27,24,9.6,9.7,9.2,986.2,986.2,985.6,0,104,0,53.63,0
ObjectId(58f3b7c40d77803ba6787bac),A325,16/07/2016,16,33.4,33.8,31.5,27,31,27,12.1,12.8,11.7,986.7,987.6,986.7,0.1,61,5,3295,0
ObjectId(58f3b7c40d77803ba6787bad),A325,15/07/2016,6,23.5,24.4,23.5,79,80,76,19.8,19.9,19.5,987.3,987.3,987,0,150,2.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bae),A325,16/07/2016,13,29.6,29.9,27.8,42,51,42,15.4,16.8,15.4,989.5,989.7,989.5,0.5,123,7.3,2595,0
ObjectId(58f3b7c40d77803ba6787baf),A325,16/07/2016,7,22.9,23.5,22.9,79,79,77,19,19.3,18.9,987.2,987.3,987,0,74,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bb0),A325,16/07/2016,14,31,31,28.7,35,43,35,13.7,15.7,13.7,988.8,989.5,988.8,0.3,132,6.9,2978,0
ObjectId(58f3b7c40d77803ba6787bb1),A325,16/07/2016,1,26.8,27.8,26.8,53,53,44,16.3,16.3,14.2,986.9,987,986.3,1.5,52,9.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787bb2),A325,16/07/2016,15,32.3,32.5,30.1,31,36,31,12.8,14,12.7,987.6,988.8,987.6,0,107,6.4,3326,0
ObjectId(58f3b7c40d77803ba6787bb3),A325,16/07/2016,12,28.1,28.2,26,51,58,51,16.9,17.7,16.6,989.7,989.7,989.6,1.4,105,7.4,2104,0
ObjectId(58f3b7c40d77803ba6787bb4),A325,16/07/2016,22,27.2,30.8,27.2,32,32,27,9.3,9.6,9.1,986.8,986.8,986.2,0,49,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bb5),A325,16/07/2016,3,25,25.8,25,71,71,62,19.4,19.4,18.1,987.1,987.2,987.1,3.7,45,8.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bb6),A325,16/07/2016,10,24.6,24.6,22.8,69,78,69,18.5,18.8,18.3,988.8,988.8,988.1,1,69,5.8,417.5,0
ObjectId(58f3b7c40d77803ba6787bb7),A325,16/07/2016,11,26,26.2,24.6,58,69,58,17.1,18.5,17.1,989.6,989.6,988.8,1.9,100,7.4,1279,0
ObjectId(58f3b7c40d77803ba6787bb8),A325,16/07/2016,23,27.8,28,27,32,33,32,9.5,9.9,9.3,987.6,987.6,986.8,0,41,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bb9),A325,16/07/2016,17,33.6,34.7,32.6,26,28,26,11.5,12.7,11.2,985.7,986.7,985.6,0,182,4.1,3047,0
ObjectId(58f3b7c40d77803ba6787bba),A325,16/07/2016,4,24.7,25,24.7,73,73,71,19.5,19.5,19.4,987.3,987.3,987,0,59,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bbb),A325,16/07/2016,6,23.5,24.2,23.4,77,77,75,19.3,19.4,19.2,987,987,986.9,0,75,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bbc),A325,16/07/2016,8,22.9,22.9,22.7,80,80,79,19.1,19.1,18.9,987.6,987.6,987.2,0,80,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bbd),A325,16/07/2016,9,22.8,22.9,22.7,78,80,78,18.8,19.1,18.8,988.1,988.1,987.6,0,84,3.4,7644,0
ObjectId(58f3b7c40d77803ba6787bbe),A325,16/07/2016,20,32.8,34,32.8,24,24,23,9.3,10,9.3,985.6,985.6,985.3,0,87,0,657.6,0
ObjectId(58f3b7c40d77803ba6787bbf),A325,16/07/2016,2,25.8,26.8,25.8,62,62,53,18,18,16.4,987.2,987.2,986.9,1,41,8.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bc0),A325,16/07/2016,18,33.8,34.4,32.9,25,26,24,10.7,11.8,10.1,985.3,985.7,985.3,0,84,0.6,2372,0
ObjectId(58f3b7c40d77803ba6787bc1),A325,17/07/2016,23,25.9,29.3,25.9,45,45,35,12.9,13,12,987.7,987.7,987.1,0,48,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bc2),A325,17/07/2016,6,24.1,24.1,23.9,76,78,76,19.6,19.8,19.5,988.4,988.5,988.3,0,68,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bc3),A325,17/07/2016,21,31.2,33.3,31.1,32,32,27,12.4,12.4,11.8,986.8,986.8,986.6,0,77,0,59.83,0
ObjectId(58f3b7c40d77803ba6787bc4),A325,17/07/2016,15,32.1,32.1,29.9,38,45,37,16,17.2,14.7,989.2,990.1,989.2,0,119,0,2655,0
ObjectId(58f3b7c40d77803ba6787bc5),A325,17/07/2016,12,28,28,26.2,54,62,54,17.9,18.4,17.4,991.6,991.6,991.3,0.6,87,8.9,1850,0
ObjectId(58f3b7c40d77803ba6787bc6),A325,17/07/2016,13,28.8,29.6,27.9,47,54,47,16.4,18.3,16.4,991,991.6,991,0,106,8.3,2537,0
ObjectId(58f3b7c40d77803ba6787bc7),A325,17/07/2016,22,29.4,31.2,29.4,35,35,32,12.2,12.6,12.2,987.1,987.1,986.8,0,88,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bc8),A325,17/07/2016,14,30.2,30.4,28.6,44,49,44,16.6,17.4,16.2,990.1,991,990.1,0,114,5.4,2841,0
ObjectId(58f3b7c40d77803ba6787bc9),A325,17/07/2016,5,23.9,24,23.8,78,78,76,19.8,19.8,19.5,988.4,988.6,988.4,0.2,55,7.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bca),A325,17/07/2016,10,24.4,24.4,23.8,73,76,73,19.3,19.8,19.2,991.1,991.1,990.2,0.7,81,5.8,274.6,0
ObjectId(58f3b7c40d77803ba6787bcb),A325,17/07/2016,1,26.5,27.5,26.5,51,51,40,15.5,15.5,13.1,988.6,988.6,988.3,3.1,55,9.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787bcc),A325,17/07/2016,9,23.8,23.9,23.7,76,77,75,19.4,19.5,19.3,990.2,990.3,989.8,0.1,88,6.2,6696,0
ObjectId(58f3b7c40d77803ba6787bcd),A325,17/07/2016,11,26.2,26.3,24.4,62,73,61,18.4,19.7,17.9,991.3,991.3,991,3.4,85,8.9,1234,0
ObjectId(58f3b7c40d77803ba6787bce),A325,17/07/2016,20,33.3,34.4,33.2,27,27,26,12,12.6,11.7,986.6,986.6,986.4,0,104,0,711,0
ObjectId(58f3b7c40d77803ba6787bcf),A325,17/07/2016,19,34.3,34.4,33.1,26,28,26,12.3,12.9,11.9,986.4,986.5,986.4,0,14,0,1291,0
ObjectId(58f3b7c40d77803ba6787bd0),A325,17/07/2016,17,33.3,34.1,31.8,29,35,29,12.9,14.7,12.9,987,988.2,987,0.1,330,6,3130,0
ObjectId(58f3b7c40d77803ba6787bd1),A325,17/07/2016,18,33.8,34.8,33.2,28,30,27,12.7,14.1,12.4,986.5,986.9,986.5,0,144,5.1,2494,0
ObjectId(58f3b7c40d77803ba6787bd2),A325,17/07/2016,16,31.8,33.5,31.2,35,38,33,14.5,15.6,13.9,988.2,989.2,988.2,0,191,7,2803,0
ObjectId(58f3b7c40d77803ba6787bd3),A325,17/07/2016,3,24.4,25.3,24.4,71,71,60,18.7,18.7,16.9,988.8,988.9,988.8,2.7,57,9.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd4),A325,17/07/2016,4,23.9,24.4,23.9,76,76,71,19.5,19.5,18.8,988.5,988.8,988.4,1.3,56,9.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd5),A325,17/07/2016,2,25.3,26.5,25.3,60,60,51,16.9,16.9,15.6,988.8,988.8,988.6,2.7,56,10.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd6),A325,17/07/2016,0,27.5,27.9,27,40,40,32,12.8,12.8,9.3,988.3,988.3,987.6,1.3,53,7.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd7),A325,18/07/2016,6,23.6,23.7,23.5,75,76,74,18.8,19.2,18.7,988.4,988.5,988.3,0.2,37,4.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd8),A325,17/07/2016,7,23.9,24.2,23.9,75,76,75,19.2,19.6,19.2,988.8,988.8,988.4,0,86,4.9,-3.54,0
ObjectId(58f3b7c40d77803ba6787bd9),A325,18/07/2016,10,24.2,24.3,22.3,79,83,79,20.3,20.6,19.2,990.1,990.1,989.5,0,114,0,412.1,0
ObjectId(58f3b7c40d77803ba6787bda),A325,18/07/2016,1,25.9,27.2,25.9,51,51,47,15.1,15.1,14.6,988.9,988.9,988.5,2.6,47,10.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787bdb),A325,18/07/2016,9,22.3,22.9,22.3,82,82,76,19.2,19.2,18.3,989.5,989.5,989,0,147,0,7956,0
ObjectId(58f3b7c40d77803ba6787bdc),A325,18/07/2016,0,27.2,27.7,25.4,47,47,45,14.9,15,12.8,988.5,988.5,987.7,1.8,46,8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bdd),A325,18/07/2016,5,23.6,23.8,23.6,76,77,76,19.1,19.5,19.1,988.5,989.1,988.5,0.1,59,7.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787bde),A325,18/07/2016,13,29.5,29.5,27.5,44,51,44,15.9,17.1,15.4,990.8,991.2,990.8,0.5,105,6.8,2737,0
ObjectId(58f3b7c40d77803ba6787bdf),A325,17/07/2016,8,23.9,23.9,23.8,75,75,74,19.2,19.2,18.8,989.8,989.8,988.8,1.5,95,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787be0),A325,18/07/2016,8,22.9,23.4,22.9,76,76,75,18.4,18.9,18.4,989,989,988.6,0,53,3.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787be1),A325,18/07/2016,4,23.8,24.1,23.8,77,77,72,19.4,19.4,18.8,989.1,989.5,989.1,2.8,53,7,-3.54,0
ObjectId(58f3b7c40d77803ba6787be2),A325,18/07/2016,14,31,31.3,29.1,39,44,39,15.4,16.2,15,990.1,990.8,990.1,0.4,92,7.1,3151,0
ObjectId(58f3b7c40d77803ba6787be3),A325,18/07/2016,11,25.9,26.4,24.1,61,79,61,17.8,20.4,17.8,990.8,990.9,990.1,2.1,75,6.8,1242,0
ObjectId(58f3b7c40d77803ba6787be4),A325,18/07/2016,16,33.3,33.5,31.7,30,34,30,13.6,14.8,13.5,988.2,989.3,988.2,0.1,74,6,3253,0
ObjectId(58f3b7c40d77803ba6787be5),A325,18/07/2016,12,27.9,28.1,25.9,51,61,51,16.7,18.2,16.7,991.1,991.2,990.9,1.2,81,7.2,2082,0
ObjectId(58f3b7c40d77803ba6787be6),A325,18/07/2016,7,23.4,23.6,23.3,75,75,75,18.8,18.9,18.7,988.6,988.6,988.3,0,35,4.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787be7),A325,18/07/2016,15,32.1,32.8,30.7,33,39,33,13.9,15.6,13.9,989.3,990.1,989.3,0.6,102,6.6,3317,0
ObjectId(58f3b7c40d77803ba6787be8),A325,18/07/2016,17,34.3,34.8,33.1,28,31,27,13,14,12.4,987.2,988.2,987.2,0,86,4.1,2926,0
ObjectId(58f3b7c40d77803ba6787be9),A325,18/07/2016,3,24.1,24.8,24.1,72,72,63,18.8,18.8,17.2,989.4,989.4,989.3,1.1,60,10.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bea),A325,18/07/2016,19,33.9,35.4,33.9,27,27,25,12.3,12.6,11.6,986.7,986.8,986.5,0,161,4,1502,0
ObjectId(58f3b7c40d77803ba6787beb),A325,18/07/2016,18,34.7,35.3,33.9,25,28,25,11.8,13.1,11.6,986.8,987.2,986.8,0,129,4,2381,0
ObjectId(58f3b7c40d77803ba6787bec),A325,18/07/2016,20,33.6,34.8,33.6,27,27,26,11.8,12.7,11.6,986.7,986.7,986.6,0,128,4.6,748,0
ObjectId(58f3b7c40d77803ba6787bed),A325,18/07/2016,23,28.3,29.7,28.3,47,47,35,16,16,12.3,988.3,988.4,987.4,3.4,52,9.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787bee),A325,18/07/2016,21,31.6,33.6,31.6,30,30,27,12.1,12.1,11.8,987,987,986.7,0,69,1,56.68,0
ObjectId(58f3b7c40d77803ba6787bef),A325,18/07/2016,2,24.8,25.9,24.8,63,63,51,17.2,17.2,15.2,989.3,989.3,988.9,2.1,38,9.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf0),A325,18/07/2016,22,29.2,31.6,29.2,35,35,30,12.2,12.3,11.8,987.4,987.4,987,0,36,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf1),A325,19/07/2016,3,24.5,24.8,24.5,74,74,69,19.5,19.5,18.7,990.3,990.5,990.3,1.8,34,9.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf2),A325,19/07/2016,1,25.6,26.8,25.6,59,59,55,16.9,17.2,16.9,990.3,990.3,989.3,1.7,59,9.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf3),A325,19/07/2016,6,24.1,24.1,23.8,76,78,76,19.6,20,19.5,990.1,990.6,990.1,0,30,0,-3.34,0
ObjectId(58f3b7c40d77803ba6787bf4),A325,19/07/2016,4,24.4,24.5,24.4,75,75,73,19.7,19.7,19.4,990.1,990.4,990.1,1.5,49,8.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf5),A325,19/07/2016,5,24,24.4,24,78,78,75,19.9,20,19.7,990.6,990.6,989.8,0,130,6.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf6),A325,19/07/2016,2,24.8,25.6,24.8,69,69,58,18.6,18.6,16.7,990.5,990.5,990.3,2.7,55,7.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf7),A325,19/07/2016,23,26.8,29.1,26.8,41,41,34,12.3,12.6,11.5,988.6,988.6,988,0,217,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf8),A325,19/07/2016,8,23.9,23.9,23.7,77,78,77,19.6,19.7,19.6,990.4,990.4,990.1,0,75,0.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787bf9),A325,19/07/2016,22,29.1,31.6,29,34,35,30,11.9,12,11.3,988,988.1,988,0,47,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787bfa),A325,19/07/2016,12,26.5,26.8,25.7,61,64,61,18.4,18.9,18.1,992.4,992.4,992,0.1,97,6.3,1158,0
ObjectId(58f3b7c40d77803ba6787bfb),A325,19/07/2016,10,25.3,25.3,24.1,68,74,68,19.1,19.2,18.7,991.2,991.2,990.4,0.2,79,5,386.1,0
ObjectId(58f3b7c40d77803ba6787bfc),A325,19/07/2016,11,25.7,26.5,25.3,64,68,63,18.3,19.1,18.2,992,992,991.2,0.7,100,6.3,1067,0
ObjectId(58f3b7c40d77803ba6787bfd),A325,19/07/2016,21,31.5,33.4,31.5,30,30,27,11.8,11.8,11.6,988,988,987.7,0,140,0,68.25,0
ObjectId(58f3b7c40d77803ba6787bfe),A325,19/07/2016,18,34.4,35.1,33.3,27,31,26,12.7,14.3,12.1,987.5,987.8,987.4,0,172,7,2490,0
ObjectId(58f3b7c40d77803ba6787bff),A325,19/07/2016,14,29.4,29.4,27.4,50,56,50,17.7,18.3,17.3,991.8,992.5,991.8,0,11,5.2,2063,0
ObjectId(58f3b7c40d77803ba6787c00),A325,19/07/2016,13,27.6,27.7,26.4,56,61,56,18.1,18.6,17.9,992.5,992.6,992.4,0,123,5.1,1001,0
ObjectId(58f3b7c40d77803ba6787c01),A325,19/07/2016,7,23.9,24.2,23.9,77,77,76,19.6,19.8,19.6,990.2,990.3,990.1,0,62,1.4,-3.52,0
ObjectId(58f3b7c40d77803ba6787c02),A325,19/07/2016,9,24.1,24.1,23.5,74,77,73,19.1,19.6,18.9,990.4,990.5,990.4,0.1,79,3.1,8972,0
ObjectId(58f3b7c40d77803ba6787c03),A325,19/07/2016,17,33.6,33.7,32.1,31,35,31,14.1,15,13.6,987.8,989.3,987.8,0.1,207,6.7,2680,0
ObjectId(58f3b7c40d77803ba6787c04),A325,19/07/2016,15,30.7,31.5,29,41,50,40,15.9,18.1,15.7,990.5,991.8,990.5,0.1,85,5,3151,0
ObjectId(58f3b7c40d77803ba6787c05),A325,19/07/2016,16,32.1,32.7,30.7,35,41,35,14.7,16.4,14.5,989.3,990.5,989.3,0.3,78,5.2,2858,0
ObjectId(58f3b7c40d77803ba6787c06),A325,19/07/2016,20,33.4,34.4,33.4,27,27,25,11.6,12.3,11.3,987.7,987.7,987.3,0,166,6.1,734.4,0
ObjectId(58f3b7c40d77803ba6787c07),A325,19/07/2016,19,34.3,34.8,33.9,26,27,26,12.1,12.8,11.7,987.4,987.5,987.4,0,191,4.3,1726,0
ObjectId(58f3b7c40d77803ba6787c08),A325,19/07/2016,0,26.8,28.3,26.8,55,55,47,16.9,17,16,989.3,989.3,988.3,2.4,47,10.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787c09),A325,20/07/2016,21,31,33,31,23,23,21,7.8,8,7.8,987.2,987.2,986.8,0,99,1.3,76.86,0
ObjectId(58f3b7c40d77803ba6787c0a),A325,20/07/2016,0,25.3,26.8,25.1,46,46,41,12.8,13,12.2,989,989,988.6,0,359,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c0b),A325,20/07/2016,20,33,34.1,33,21,21,20,8,8.4,7.7,986.8,986.8,986.7,0,125,3.9,744.2,0
ObjectId(58f3b7c40d77803ba6787c0c),A325,20/07/2016,1,26.5,27.4,25.2,55,55,39,16.8,16.8,12,989.4,989.5,989,1,58,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787c0d),A325,20/07/2016,23,26.1,27.2,26,32,33,31,8.2,8.6,8,988.4,988.4,987.7,0,83,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c0e),A325,20/07/2016,22,27,31,27,31,31,23,8.2,8.2,7.4,987.7,987.7,987.2,0,350,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c0f),A325,20/07/2016,7,23.6,23.9,23.6,79,79,78,19.8,20,19.7,989.9,989.9,989.5,0,49,1.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787c10),A325,20/07/2016,2,25.4,26.5,25.4,66,66,55,18.5,18.5,16.9,989.8,989.8,989.4,1.7,71,8.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787c11),A325,20/07/2016,3,24.7,25.4,24.7,73,73,66,19.6,19.6,18.5,990.3,990.3,989.8,1.6,57,8.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787c12),A325,20/07/2016,8,23.3,23.7,23.3,80,80,79,19.7,19.9,19.7,990.1,990.1,989.9,0,85,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c13),A325,20/07/2016,9,22.4,23.3,22.4,84,84,80,19.5,19.7,19.4,990.3,990.3,990.1,0,145,1,7.24,0
ObjectId(58f3b7c40d77803ba6787c14),A325,20/07/2016,4,24.4,24.7,24.4,76,76,73,20,20,19.6,990.1,990.4,990.1,1,50,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787c15),A325,20/07/2016,12,27.8,27.8,26.1,54,64,54,17.7,19.2,17.5,991.7,991.8,991.5,0.4,133,6.3,1495,0
ObjectId(58f3b7c40d77803ba6787c16),A325,20/07/2016,5,24.2,24.5,24.2,77,77,76,20,20.1,20,989.8,990.1,989.8,0.1,56,6.1,-3.54,0
ObjectId(58f3b7c40d77803ba6787c17),A325,20/07/2016,6,23.9,24.2,23.9,78,78,77,19.8,20,19.8,989.6,989.8,989.6,0,56,4.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787c18),A325,20/07/2016,11,26.3,26.7,24.7,64,78,64,19,20.9,18.9,991.5,991.5,990.9,0.6,120,6.1,1226,0
ObjectId(58f3b7c40d77803ba6787c19),A325,20/07/2016,10,24.7,24.7,22.4,78,84,78,20.5,20.6,19.5,990.9,990.9,990.3,0,116,0,432.3,0
ObjectId(58f3b7c40d77803ba6787c1a),A325,20/07/2016,15,31.5,32.2,29.7,33,41,33,13.2,15.4,13.2,989.5,990.7,989.5,0.3,175,6.7,2939,0
ObjectId(58f3b7c40d77803ba6787c1b),A325,20/07/2016,18,33.7,34.4,33.2,21,23,21,8.6,9.9,8.2,987,987.6,987,0.2,119,7.3,2377,0
ObjectId(58f3b7c40d77803ba6787c1c),A325,20/07/2016,17,33.5,34,32.4,23,27,23,9.6,11.9,9.5,987.6,988.5,987.5,1.9,187,7.3,2966,0
ObjectId(58f3b7c40d77803ba6787c1d),A325,20/07/2016,16,33.1,33.3,31.4,27,34,27,11.4,13.9,11.2,988.5,989.5,988.5,1.1,146,7.3,3289,0
ObjectId(58f3b7c40d77803ba6787c1e),A325,21/07/2016,19,33.9,34.9,33.7,15,17,15,3.8,5.3,3.7,987,987,986.8,1.7,183,7.9,1577,0
ObjectId(58f3b7c40d77803ba6787c1f),A325,21/07/2016,4,24.1,24.3,24.1,76,76,75,19.7,19.7,19.5,988.9,988.9,988.7,0.3,52,8.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787c20),A325,21/07/2016,9,22.6,23,22.6,78,78,77,18.5,18.8,18.4,990,990.1,989.9,0,108,0,7206,0
ObjectId(58f3b7c40d77803ba6787c21),A325,21/07/2016,22,26.7,30.8,26.7,25,25,20,4.9,5.5,4.8,987.9,987.9,987.4,0,212,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c22),A325,20/07/2016,14,30.3,30.7,28.3,40,49,40,15.3,17,15.2,990.7,991.4,990.7,1.4,159,6.7,2739,0
ObjectId(58f3b7c40d77803ba6787c23),A325,20/07/2016,13,28.6,29,27.5,49,54,47,16.7,17.9,16,991.4,991.7,991.3,0,155,6.5,2138,0
ObjectId(58f3b7c40d77803ba6787c24),A325,21/07/2016,0,26.6,26.6,23.9,45,45,32,13.8,13.8,8,988.9,989,988.4,0.8,75,5.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787c25),A325,21/07/2016,1,25.8,26.8,25.8,61,61,45,17.8,17.8,14.1,989.1,989.1,988.9,2.7,44,7.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787c26),A325,21/07/2016,8,22.8,23.9,22.8,77,77,73,18.6,18.9,18.5,990,990,989.6,0,124,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c27),A325,21/07/2016,23,23.8,26.7,23.8,31,31,25,5.5,5.8,4.9,988.6,988.6,987.9,0,2,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c28),A325,20/07/2016,19,34,34.4,33.4,20,22,20,7.9,9,7.5,986.7,987,986.7,0,167,4.9,1616,0
ObjectId(58f3b7c40d77803ba6787c29),A325,21/07/2016,7,23.9,24.4,23.9,73,75,73,18.8,19.7,18.8,989.7,989.8,989.6,0,73,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787c2a),A325,21/07/2016,2,25,25.8,25,68,68,61,18.7,18.8,17.8,989.1,989.1,989,2,42,7.5,-3.54,0
ObjectId(58f3b7c40d77803ba6787c2b),A325,21/07/2016,3,24.3,25,24.3,75,75,68,19.5,19.5,18.7,988.9,989.1,988.9,1.2,45,8.3,-3.54,0
ObjectId(58f3b7c40d77803ba6787c2c),A325,21/07/2016,10,25,25.2,22.6,69,78,69,18.9,19.7,18.6,990.7,990.7,990,0,88,2.8,417,0
ObjectId(58f3b7c40d77803ba6787c2d),A325,21/07/2016,6,24.4,24.7,24.4,75,75,72,19.6,19.7,19.1,989.7,989.7,989,0,121,6,-3.41,0
ObjectId(58f3b7c40d77803ba6787c2e),A325,21/07/2016,12,28.3,28.5,26.9,45,55,44,15.1,17.4,14.9,991.9,991.9,991.4,0.2,158,5.6,2136,0
ObjectId(58f3b7c40d77803ba6787c2f),A325,21/07/2016,11,27,27.1,24.9,54,69,54,16.9,19.2,16.9,991.5,991.5,990.7,0.6,116,5.6,1316,0
ObjectId(58f3b7c40d77803ba6787c30),A325,21/07/2016,14,31,31.4,29.4,33,41,32,13,15.1,12.2,990.9,991.4,990.9,0,169,7.8,2929,0
ObjectId(58f3b7c40d77803ba6787c31),A325,21/07/2016,5,24.4,24.4,24.1,75,76,75,19.7,19.7,19.6,989.2,989.2,988.7,0.2,59,7.2,-3.54,0
ObjectId(58f3b7c40d77803ba6787c32),A325,21/07/2016,13,29.6,30,28.2,41,46,40,15,15.8,14.1,991.4,991.9,991.4,0.1,157,8.2,2698,0
